,일자,법인,품목,품종,단위,등급,경락,출하지,친환경 구분
300,2017.01.25,동화청과,기타양채,바실,1kg,특(1등),"33,200",충남 논산시,일반
301,2017.01.25,동화청과,기타양채,바실,0.7kg,특(1등),"20,000",충남 논산시,일반
302,2017.01.25,동화청과,기타양채,바실,1kg,특(1등),"41,500",충남 논산시,일반
303,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"8,900",경기 고양시,무농약
304,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"8,500",경기 고양시,무농약
305,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 고양시,무농약
306,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"39,900",경기 안성시,일반
307,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 안성시,일반
308,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"46,000",경기 용인시,일반
309,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 이천시,일반
310,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 이천시,일반
311,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"10,500",경남 밀양시,일반
312,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"8,600",경남 밀양시,일반
313,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"5,000",경남 밀양시,일반
314,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"20,000",충남 논산시,일반
315,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"29,900",충남 논산시,일반
316,2017.01.26,동화청과,기타양채,바실,1kg,특(1등),"28,500",충남 논산시,일반
317,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"18,000",경기 안성시,일반
318,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"19,100",경기 안성시,일반
319,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"48,600",경기 이천시,일반
320,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"48,600",경기 이천시,일반
321,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"48,600",경기 이천시,일반
322,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"48,600",경기 이천시,일반
323,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"10,000",경남 밀양시,일반
324,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"12,500",경남 밀양시,일반
325,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"15,200",충남 논산시,일반
326,2017.01.27,동화청과,기타양채,바실,1kg,특(1등),"21,500",충남 논산시,일반
327,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"18,900",경기 고양시,무농약
328,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"17,700",경기 고양시,무농약
329,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"22,000",경기 고양시,일반
330,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"22,800",경기 성남시,일반
331,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 안성시,일반
332,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"22,000",경기 안성시,일반
333,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"8,800",경기 여주시,일반
334,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"12,200",경기 이천시,일반
335,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"28,800",경기 이천시,일반
336,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"26,600",경기 이천시,일반
337,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"30,000",경남 밀양시,일반
338,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"28,500",경남 밀양시,일반
339,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"36,600",경남 밀양시,일반
340,2017.02.01,동화청과,기타양채,바실,0.8kg,특(1등),"23,000",경남 밀양시,일반
341,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"34,500",경남 밀양시,일반
342,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"35,500",경남 밀양시,일반
343,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"35,800",경남 밀양시,일반
344,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"13,900",서울 도봉구,일반
345,2017.02.01,동화청과,기타양채,바실,1kg,특(1등),"33,500",충남 논산시,일반
346,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"48,800",경기 고양시,일반
347,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"49,500",경기 안성시,일반
348,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"51,500",경기 안성시,일반
349,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"45,800",경기 양평군,일반
350,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"48,000",경기 양평군,일반
351,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"58,000",경기 이천시,일반
352,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"55,000",경기 이천시,일반
353,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"45,500",경남 밀양시,일반
354,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"61,000",경남 밀양시,일반
355,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"25,500",경남 밀양시,일반
356,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"20,000",경남 밀양시,일반
357,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"45,500",경남 밀양시,일반
358,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"36,600",서울 도봉구,일반
359,2017.02.02,동화청과,기타양채,바실,1kg,특(1등),"58,000",충남 논산시,일반
360,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 고양시,무농약
361,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"11,500",경기 고양시,무농약
362,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"10,900",경기 고양시,무농약
363,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"21,100",경기 고양시,일반
364,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"31,000",경기 고양시,일반
365,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"11,900",경기 광주시,일반
366,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"35,000",경기 안성시,일반
367,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"36,800",경기 안성시,일반
368,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 양평군,일반
369,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"26,900",경기 양평군,일반
370,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"10,000",경기 여주시,일반
371,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"61,100",경기 이천시,일반
372,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"56,600",경기 이천시,일반
373,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"25,500",경남 밀양시,일반
374,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"47,200",경남 밀양시,일반
375,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"29,800",경남 밀양시,일반
376,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"30,000",경남 밀양시,일반
377,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"14,800",경남 밀양시,일반
378,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"28,800",경남 밀양시,일반
379,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"16,500",경남 진주시,일반
380,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"15,800",서울 도봉구,일반
381,2017.02.03,동화청과,기타양채,바실,1kg,특(1등),"51,500",충남 논산시,일반
382,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"25,500",경기 고양시,일반
383,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"23,500",경기 안성시,일반
384,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"22,200",경기 안성시,일반
385,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"22,100",경기 양평군,일반
386,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"14,900",경기 양평군,일반
387,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"14,900",경기 양평군,일반
388,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"42,500",경기 이천시,일반
389,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"40,000",경기 이천시,일반
390,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"13,800",경남 밀양시,일반
391,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"21,200",경남 밀양시,일반
392,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"29,500",경남 밀양시,일반
393,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"16,900",경남 밀양시,일반
394,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"15,900",경남 밀양시,일반
395,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"18,900",경남 밀양시,일반
396,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"13,300",서울 도봉구,일반
397,2017.02.04,동화청과,기타양채,바실,1kg,특(1등),"30,000",충남 논산시,일반
398,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"32,200",경기 고양시,일반
399,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"31,000",경기 안성시,일반
400,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 안성시,일반
401,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"13,900",경기 양평군,일반
402,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"13,900",경기 양평군,일반
403,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"41,100",경기 이천시,일반
404,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"39,500",경기 이천시,일반
405,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"37,800",경기 이천시,일반
406,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"18,900",경남 밀양시,일반
407,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"42,000",경남 밀양시,일반
408,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"17,900",경남 밀양시,일반
409,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"28,900",경남 밀양시,일반
410,2017.02.06,동화청과,기타양채,바실,1kg,특(1등),"25,500",경남 밀양시,일반
411,2017.02.07,동화청과,기타양채,바실,1kg,특(1등),"38,800",경기 안성시,일반
412,2017.02.07,동화청과,기타양채,바실,1kg,특(1등),"35,000",경기 안성시,일반
413,2017.02.07,동화청과,기타양채,바실,1kg,특(1등),"45,500",경기 이천시,일반
414,2017.02.07,동화청과,기타양채,바실,1kg,특(1등),"43,000",경기 이천시,일반
415,2017.02.07,동화청과,기타양채,바실,1kg,특(1등),"12,500",경남 밀양시,일반
416,2017.02.07,동화청과,기타양채,바실,1kg,특(1등),"12,300",경남 밀양시,일반
417,2017.02.07,동화청과,기타양채,바실,1kg,특(1등),"41,500",충남 논산시,일반
418,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"17,100",경기 고양시,무농약
419,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"16,600",경기 고양시,무농약
420,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"32,500",경기 고양시,일반
421,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"42,200",경기 안성시,일반
422,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"39,900",경기 안성시,일반
423,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"10,500",경기 양평군,일반
424,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"36,500",경기 여주시,일반
425,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"54,000",경기 이천시,일반
426,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"46,800",경기 이천시,일반
427,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 이천시,일반
428,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"28,000",경남 밀양시,일반
429,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"21,500",경남 밀양시,일반
430,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"12,500",경남 밀양시,일반
431,2017.02.08,동화청과,기타양채,바실,1kg,특(1등),"39,000",충남 논산시,일반
432,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"15,900",경기 고양시,일반
433,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"37,000",경기 안성시,일반
434,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"35,100",경기 양평군,일반
435,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"44,500",경기 이천시,일반
436,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"44,400",경기 이천시,일반
437,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"43,500",경기 이천시,일반
438,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"31,000",경남 밀양시,일반
439,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"23,600",경남 밀양시,일반
440,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"11,000",경남 밀양시,일반
441,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"12,900",경남 밀양시,일반
442,2017.02.09,동화청과,기타양채,바실,1kg,특(1등),"41,500",충남 논산시,일반
443,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"38,500",경기 안성시,일반
444,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"38,500",경기 안성시,일반
445,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"36,600",경기 양평군,일반
446,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"32,000",경기 여주시,일반
447,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"51,000",경기 이천시,일반
448,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"49,900",경기 이천시,일반
449,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"48,500",경기 이천시,일반
450,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"35,800",경남 밀양시,일반
451,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"26,900",경남 밀양시,일반
452,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"28,900",경남 밀양시,일반
453,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"42,500",충남 논산시,일반
454,2017.02.10,동화청과,기타양채,바실,1kg,특(1등),"45,800",충남 논산시,일반
455,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"28,900",경기 안성시,일반
456,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"32,000",경기 안성시,일반
457,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"30,000",경기 양평군,일반
458,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"56,600",경기 이천시,일반
459,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"53,000",경기 이천시,일반
460,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"48,900",경기 이천시,일반
461,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"41,500",경남 밀양시,일반
462,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"33,700",경남 밀양시,일반
463,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"35,600",경남 밀양시,일반
464,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"33,800",경남 밀양시,일반
465,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"25,600",경남 밀양시,일반
466,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"28,900",경남 밀양시,일반
467,2017.02.11,동화청과,기타양채,바실,1kg,특(1등),"31,500",충남 논산시,일반
468,2017.02.11,동화청과,기타양채,바실,0.7kg,특(1등),"16,900",충남 논산시,일반
469,2017.02.13,동화청과,기타양채,바실,1kg,특(1등),"45,000",경기 안성시,일반
470,2017.02.13,동화청과,기타양채,바실,1kg,특(1등),"46,800",경기 안성시,일반
471,2017.02.13,동화청과,기타양채,바실,1kg,특(1등),"58,800",경기 이천시,일반
472,2017.02.13,동화청과,기타양채,바실,1kg,특(1등),"53,000",경기 이천시,일반
473,2017.02.13,동화청과,기타양채,바실,1kg,특(1등),"12,900",경남 밀양시,일반
